_id,marca_vehiculo,modelo_vehiculo,edad_vehiculo,componente,coste_material,coste_mano_obra
67a100248d8acdc8201d7c49,Volkswagen,Passat,6,Parachoques,133.03,146.33
67a100248d8acdc8201d7c4a,Volkswagen,Passat,6,Guardabarros,97.36,102.23
67a100248d8acdc8201d7c4b,Volkswagen,Passat,6,Capo,173.54,190.89
67a100248d8acdc8201d7c4c,Volkswagen,Passat,6,Maletero,128.53,141.38
67a100248d8acdc8201d7c4d,Volkswagen,Passat,6,Motor,460.86,599.12
67a100248d8acdc8201d7c4e,Volvo,XC60,20,Puerta,108.58,119.44
67a100248d8acdc8201d7c4f,Volvo,XC60,20,Faro,83.24,87.4
67a100248d8acdc8201d7c50,Volvo,XC60,20,Parabrisas,80.85,92.98
67a100248d8acdc8201d7c51,Volvo,XC60,20,Luna,81.16,89.28
67a100248d8acdc8201d7c52,Volvo,XC60,20,Ventana,52.16,54.77
67a100248d8acdc8201d7c53,Volvo,XC60,20,Techo,92.29,106.13
67a100258d8acdc8201d7c54,Volvo,XC60,20,Rueda,36.23,36.23
67a100258d8acdc8201d7c55,Volvo,XC60,20,Parachoques,82.95,91.25
67a100258d8acdc8201d7c56,Volvo,XC60,20,Guardabarros,77.77,81.66
67a100258d8acdc8201d7c57,Volvo,XC60,20,Capo,101.42,111.56
67a100258d8acdc8201d7c58,Volvo,XC60,20,Maletero,100.59,110.65
67a100258d8acdc8201d7c59,Volvo,XC60,20,Motor,297.24,386.41
67a100258d8acdc8201d7c5a,Volkswagen,Passat,18,Puerta,71.7,78.87
67a100258d8acdc8201d7c5b,Volkswagen,Passat,18,Faro,51.39,53.96
67a100258d8acdc8201d7c5c,Volkswagen,Passat,18,Parabrisas,86.7,99.7
67a100258d8acdc8201d7c5d,Volkswagen,Passat,18,Luna,114.64,126.1
67a100258d8acdc8201d7c5e,Volkswagen,Passat,18,Ventana,60.42,63.44
67a100258d8acdc8201d7c5f,Volkswagen,Passat,18,Techo,90.48,104.05
67a100258d8acdc8201d7c60,Volkswagen,Passat,18,Rueda,81.01,81.01
67a100258d8acdc8201d7c61,Volkswagen,Passat,18,Parachoques,98.87,108.76
67a100258d8acdc8201d7c62,Volkswagen,Passat,18,Guardabarros,79.97,83.97
67a100258d8acdc8201d7c63,Volkswagen,Passat,18,Capo,92.07,101.28
67a100258d8acdc8201d7c64,Volkswagen,Passat,18,Maletero,64.8,71.28
67a100258d8acdc8201d7c65,Volkswagen,Passat,18,Motor,227.36,295.57
67a100258d8acdc8201d7c66,Jeep,Compass,1,Puerta,124.43,136.87
67a100258d8acdc8201d7c67,Jeep,Compass,1,Faro,94.25,98.96
67a100258d8acdc8201d7c68,Jeep,Compass,1,Parabrisas,185.54,213.37
67a100258d8acdc8201d7c69,Jeep,Compass,1,Luna,180.43,198.47
67a100258d8acdc8201d7c6a,Jeep,Compass,1,Ventana,115.56,121.34
67a100258d8acdc8201d7c6b,Jeep,Compass,1,Techo,261.65,300.9
67a100258d8acdc8201d7c6c,Jeep,Compass,1,Rueda,87.84,87.84
67a100258d8acdc8201d7c6d,Jeep,Compass,1,Parachoques,182.32,200.55
67a100258d8acdc8201d7c6e,Jeep,Compass,1,Guardabarros,158.51,166.44
67a100268d8acdc8201d7c6f,Jeep,Compass,1,Capo,143.8,158.18
67a100268d8acdc8201d7c70,Jeep,Compass,1,Maletero,160.54,176.59
67a100268d8acdc8201d7c71,Jeep,Compass,1,Motor,599,778.7
67a100268d8acdc8201d7c72,Peugeot,2008,20,Puerta,98.96,108.86
67a100268d8acdc8201d7c73,Peugeot,2008,20,Faro,60.83,63.87
67a100268d8acdc8201d7c74,Peugeot,2008,20,Parabrisas,117.2,134.78
67a100268d8acdc8201d7c75,Peugeot,2008,20,Luna,75,82.5
67a100268d8acdc8201d7c76,Peugeot,2008,20,Ventana,45.29,47.55
67a100268d8acdc8201d7c77,Peugeot,2008,20,Techo,100.58,115.67
67a100268d8acdc8201d7c78,Peugeot,2008,20,Rueda,51.95,51.95
67a100268d8acdc8201d7c79,Peugeot,2008,20,Parachoques,64.11,70.52
67a100268d8acdc8201d7c7a,Peugeot,2008,20,Guardabarros,90.08,94.58
67a100268d8acdc8201d7c7b,Peugeot,2008,20,Capo,70.46,77.51
67a100268d8acdc8201d7c7c,Peugeot,2008,20,Maletero,81.02,89.12
67a100268d8acdc8201d7c7d,Peugeot,2008,20,Motor,322.75,419.57
67a100268d8acdc8201d7c7e,Lexus,UX,11,Puerta,120.74,132.81
67a100268d8acdc8201d7c7f,Lexus,UX,11,Faro,59.69,62.67
67a100268d8acdc8201d7c80,Lexus,UX,11,Parabrisas,148.84,171.17
67a100268d8acdc8201d7c81,Lexus,UX,11,Luna,90.57,99.63
67a100268d8acdc8201d7c82,Lexus,UX,11,Ventana,67.03,70.38
67a100268d8acdc8201d7c83,Lexus,UX,11,Techo,179.37,206.28
67a100268d8acdc8201d7c84,Lexus,UX,11,Rueda,84.99,84.99
67a100268d8acdc8201d7c85,Lexus,UX,11,Parachoques,152.67,167.94
67a100268d8acdc8201d7c86,Lexus,UX,11,Guardabarros,109.87,115.36
67a100278d8acdc8201d7c87,Lexus,UX,11,Capo,165.48,182.03
67a100278d8acdc8201d7c88,Lexus,UX,11,Maletero,121.83,134.01
67a100278d8acdc8201d7c89,Lexus,UX,11,Motor,340.04,442.05
67a100278d8acdc8201d7c8a,Suzuki,Jimny,13,Puerta,148.15,162.97
67a100278d8acdc8201d7c8b,Suzuki,Jimny,13,Faro,109.04,114.49
67a100278d8acdc8201d7c8c,Suzuki,Jimny,13,Parabrisas,108.05,124.26
67a100278d8acdc8201d7c8d,Suzuki,Jimny,13,Luna,139.32,153.25
67a100278d8acdc8201d7c8e,Suzuki,Jimny,13,Ventana,73.37,77.04
67a100278d8acdc8201d7c8f,Suzuki,Jimny,13,Techo,96.37,110.83
67a100278d8acdc8201d7c90,Suzuki,Jimny,13,Rueda,89.18,89.18
67a100278d8acdc8201d7c91,Suzuki,Jimny,13,Parachoques,93.35,102.69
67a100278d8acdc8201d7c92,Suzuki,Jimny,13,Guardabarros,121.44,127.51
67a100278d8acdc8201d7c93,Suzuki,Jimny,13,Capo,137.35,151.09
67a100278d8acdc8201d7c94,Suzuki,Jimny,13,Maletero,100.96,111.06
67a100278d8acdc8201d7c95,Suzuki,Jimny,13,Motor,248.2,322.66
67a100278d8acdc8201d7c96,Mini,Cooper,3,Puerta,194.6,214.06
67a100278d8acdc8201d7c97,Mini,Cooper,3,Faro,125.47,131.74
67a100278d8acdc8201d7c98,Mini,Cooper,3,Parabrisas,172.49,198.36
67a100278d8acdc8201d7c99,Mini,Cooper,3,Luna,123.38,135.72
67a100278d8acdc8201d7c9a,Mini,Cooper,3,Ventana,101.49,106.56
67a100278d8acdc8201d7c9b,Mini,Cooper,3,Techo,214.83,247.05
67a100278d8acdc8201d7c9c,Mini,Cooper,3,Rueda,92.34,92.34
67a100278d8acdc8201d7c9d,Mini,Cooper,3,Parachoques,185.23,203.75
67a100278d8acdc8201d7c9e,Mini,Cooper,3,Guardabarros,177.09,185.94
67a100278d8acdc8201d7c9f,Mini,Cooper,3,Capo,151.7,166.87
67a100278d8acdc8201d7ca0,Mini,Cooper,3,Maletero,159.43,175.37
67a100278d8acdc8201d7ca1,Mini,Cooper,3,Motor,351.24,456.61
67a100288d8acdc8201d7ca2,Lamborghini,Urus,10,Puerta,77.57,85.33
67a100288d8acdc8201d7ca3,Lamborghini,Urus,10,Faro,112.38,118
67a100288d8acdc8201d7ca4,Lamborghini,Urus,10,Parabrisas,202.76,233.17
67a100288d8acdc8201d7ca5,Lamborghini,Urus,10,Luna,138.43,152.27
67a100288d8acdc8201d7ca6,Lamborghini,Urus,10,Ventana,107.21,112.57
67a100288d8acdc8201d7ca7,Lamborghini,Urus,10,Techo,153.25,176.24
67a100288d8acdc8201d7ca8,Lamborghini,Urus,10,Rueda,97.58,97.58
67a100288d8acdc8201d7ca9,Lamborghini,Urus,10,Parachoques,130.35,143.39
67a100288d8acdc8201d7caa,Lamborghini,Urus,10,Guardabarros,118.12,124.03
67a100288d8acdc8201d7cab,Lamborghini,Urus,10,Capo,130.31,143.34
67a100288d8acdc8201d7cac,Lamborghini,Urus,10,Maletero,163.3,179.63
67a100288d8acdc8201d7cad,Lamborghini,Urus,10,Motor,480.77,625
67a100288d8acdc8201d7cae,Alfa Romeo,Giulia,17,Puerta,92.15,101.37
67a100288d8acdc8201d7caf,Alfa Romeo,Giulia,17,Faro,61.15,64.21
67a100288d8acdc8201d7cb0,Alfa Romeo,Giulia,17,Parabrisas,96.09,110.5
67a100288d8acdc8201d7cb1,Alfa Romeo,Giulia,17,Luna,135.71,149.28
67a100288d8acdc8201d7cb2,Alfa Romeo,Giulia,17,Ventana,55.4,58.17
67a100288d8acdc8201d7cb3,Alfa Romeo,Giulia,17,Techo,143.73,165.29
67a100288d8acdc8201d7cb4,Alfa Romeo,Giulia,17,Rueda,56.42,56.42
67a100288d8acdc8201d7cb5,Alfa Romeo,Giulia,17,Parachoques,81.43,89.57
67a100288d8acdc8201d7cb6,Alfa Romeo,Giulia,17,Guardabarros,85.78,90.07
67a100288d8acdc8201d7cb7,Alfa Romeo,Giulia,17,Capo,113.2,124.52
67a100288d8acdc8201d7cb8,Alfa Romeo,Giulia,17,Maletero,83.78,92.16
67a100288d8acdc8201d7cb9,Alfa Romeo,Giulia,17,Motor,365.31,474.9
67a100288d8acdc8201d7cba,Tesla,Model 3,6,Puerta,143.73,158.1
67a100288d8acdc8201d7cbb,Tesla,Model 3,6,Faro,97.83,102.72
67a100288d8acdc8201d7cbc,Tesla,Model 3,6,Parabrisas,218.73,251.54
67a100288d8acdc8201d7cbd,Tesla,Model 3,6,Luna,108.79,119.67
67a100298d8acdc8201d7cbe,Tesla,Model 3,6,Ventana,115.29,121.05
67a100298d8acdc8201d7cbf,Tesla,Model 3,6,Techo,155.17,178.45
67a100298d8acdc8201d7cc0,Tesla,Model 3,6,Rueda,66.72,66.72
67a100298d8acdc8201d7cc1,Tesla,Model 3,6,Parachoques,175.32,192.85
67a100298d8acdc8201d7cc2,Tesla,Model 3,6,Guardabarros,151.17,158.73
67a100298d8acdc8201d7cc3,Tesla,Model 3,6,Capo,151.33,166.46
67a100298d8acdc8201d7cc4,Tesla,Model 3,6,Maletero,135.55,149.11
67a100298d8acdc8201d7cc5,Tesla,Model 3,6,Motor,505.29,656.88
67a100298d8acdc8201d7cc6,Porsche,Panamera,6,Puerta,93.89,103.28
67a100298d8acdc8201d7cc7,Porsche,Panamera,6,Faro,97.48,102.35
67a100298d8acdc8201d7cc8,Porsche,Panamera,6,Parabrisas,157.64,181.29
67a100298d8acdc8201d7cc9,Porsche,Panamera,6,Luna,152.88,168.17
67a100298d8acdc8201d7cca,Porsche,Panamera,6,Ventana,113.64,119.32
67a100298d8acdc8201d7ccb,Porsche,Panamera,6,Techo,212.13,243.95
67a100298d8acdc8201d7ccc,Porsche,Panamera,6,Rueda,109.34,109.34
67a100298d8acdc8201d7ccd,Porsche,Panamera,6,Parachoques,129.35,142.28
67a100298d8acdc8201d7cce,Porsche,Panamera,6,Guardabarros,89.56,94.04
67a100298d8acdc8201d7ccf,Porsche,Panamera,6,Capo,209.23,230.15
67a100298d8acdc8201d7cd0,Porsche,Panamera,6,Maletero,114.77,126.25
67a100298d8acdc8201d7cd1,Porsche,Panamera,6,Motor,498.37,647.88
67a100298d8acdc8201d7cd2,Subaru,Outback,3,Puerta,105.16,115.68
67a100298d8acdc8201d7cd3,Subaru,Outback,3,Faro,139.4,146.37
67a100298d8acdc8201d7cd4,Subaru,Outback,3,Parabrisas,213.42,245.43
67a100298d8acdc8201d7cd5,Subaru,Outback,3,Luna,146.39,161.03
67a100298d8acdc8201d7cd6,Subaru,Outback,3,Ventana,141.28,148.34
67a100298d8acdc8201d7cd7,Subaru,Outback,3,Techo,140.43,161.49
67a100298d8acdc8201d7cd8,Subaru,Outback,3,Rueda,64.96,64.96
67a1002a8d8acdc8201d7cd9,Subaru,Outback,3,Parachoques,200.25,220.28
67a1002a8d8acdc8201d7cda,Subaru,Outback,3,Guardabarros,167.27,175.63
67a1002a8d8acdc8201d7cdb,Subaru,Outback,3,Capo,140.94,155.03
67a1002a8d8acdc8201d7cdc,Subaru,Outback,3,Maletero,156.52,172.17
67a1002a8d8acdc8201d7cdd,Subaru,Outback,3,Motor,288.69,375.3
67a1002a8d8acdc8201d7cde,Subaru,Outback,2,Puerta,113.36,124.7
67a1002a8d8acdc8201d7cdf,Subaru,Outback,2,Faro,161.73,169.82
67a1002a8d8acdc8201d7ce0,Subaru,Outback,2,Parabrisas,160,184
67a1002a8d8acdc8201d7ce1,Subaru,Outback,2,Luna,127.4,140.14
67a1002a8d8acdc8201d7ce2,Subaru,Outback,2,Ventana,117.11,122.97
67a1002a8d8acdc8201d7ce3,Subaru,Outback,2,Techo,234.58,269.77
67a1002a8d8acdc8201d7ce4,Subaru,Outback,2,Rueda,95.47,95.47
67a1002a8d8acdc8201d7ce5,Subaru,Outback,2,Parachoques,111.46,122.61
67a1002a8d8acdc8201d7ce6,Subaru,Outback,2,Guardabarros,125.46,131.73
67a1002a8d8acdc8201d7ce7,Subaru,Outback,2,Capo,239.51,263.46
67a1002a8d8acdc8201d7ce8,Subaru,Outback,2,Maletero,160.4,176.44
67a1002a8d8acdc8201d7ce9,Subaru,Outback,2,Motor,438.04,569.45
67a1002a8d8acdc8201d7cea,Nissan,X-Trail,14,Puerta,106.43,117.07
67a1002a8d8acdc8201d7ceb,Nissan,X-Trail,14,Faro,90.45,94.97
67a1002a8d8acdc8201d7cec,Nissan,X-Trail,14,Parabrisas,117.29,134.88
67a1002a8d8acdc8201d7ced,Nissan,X-Trail,14,Luna,118.57,130.43
67a1002a8d8acdc8201d7cee,Nissan,X-Trail,14,Ventana,65.09,68.34
67a1002a8d8acdc8201d7cef,Nissan,X-Trail,14,Techo,107.52,123.65
67a1002a8d8acdc8201d7cf0,Nissan,X-Trail,14,Rueda,67.12,67.12
67a1002a8d8acdc8201d7cf1,Nissan,X-Trail,14,Parachoques,134.31,147.74
67a1002b8d8acdc8201d7cf2,Nissan,X-Trail,14,Guardabarros,100.63,105.66
67a1002b8d8acdc8201d7cf3,Nissan,X-Trail,14,Capo,161.19,177.31
67a1002b8d8acdc8201d7cf4,Nissan,X-Trail,14,Maletero,122.18,134.4
67a1002b8d8acdc8201d7cf5,Nissan,X-Trail,14,Motor,304.51,395.86
67a1002b8d8acdc8201d7cf6,Mercedes-Benz,Clase C,15,Puerta,133.11,146.42
67a1002b8d8acdc8201d7cf7,Mercedes-Benz,Clase C,15,Faro,85.17,89.43
67a1002b8d8acdc8201d7cf8,Mercedes-Benz,Clase C,15,Parabrisas,150.24,172.78
67a1002b8d8acdc8201d7cf9,Mercedes-Benz,Clase C,15,Luna,141.2,155.32
67a1002b8d8acdc8201d7cfa,Mercedes-Benz,Clase C,15,Ventana,75.58,79.36
67a1002b8d8acdc8201d7cfb,Mercedes-Benz,Clase C,15,Techo,124.46,143.13
67a1002b8d8acdc8201d7cfc,Mercedes-Benz,Clase C,15,Rueda,64.69,64.69
67a1002b8d8acdc8201d7cfd,Mercedes-Benz,Clase C,15,Parachoques,137.21,150.93
67a1002b8d8acdc8201d7cfe,Mercedes-Benz,Clase C,15,Guardabarros,119.5,125.48
67a1002b8d8acdc8201d7cff,Mercedes-Benz,Clase C,15,Capo,136.81,150.49
67a1002b8d8acdc8201d7d00,Mercedes-Benz,Clase C,15,Maletero,96.33,105.96
67a1002b8d8acdc8201d7d01,Mercedes-Benz,Clase C,15,Motor,220.44,286.57
67a1002b8d8acdc8201d7d02,BMW,X5,10,Puerta,132.86,146.15
67a1002b8d8acdc8201d7d03,BMW,X5,10,Faro,73.45,77.12
67a1002b8d8acdc8201d7d04,BMW,X5,10,Parabrisas,210.64,242.24
67a1002b8d8acdc8201d7d05,BMW,X5,10,Luna,180.19,198.21
67a1002b8d8acdc8201d7d06,BMW,X5,10,Ventana,97,101.85
67a1002b8d8acdc8201d7d07,BMW,X5,10,Techo,167.62,192.76
67a1002b8d8acdc8201d7d08,BMW,X5,10,Rueda,109,109
67a1002b8d8acdc8201d7d09,BMW,X5,10,Parachoques,119.39,131.33
67a1002b8d8acdc8201d7d0a,BMW,X5,10,Guardabarros,107.8,113.19
67a1002b8d8acdc8201d7d0b,BMW,X5,10,Capo,138.7,152.57
67a1002c8d8acdc8201d7d0c,BMW,X5,10,Maletero,160.17,176.19
67a1002c8d8acdc8201d7d0d,BMW,X5,10,Motor,307.38,399.59
67a1002c8d8acdc8201d7d0e,Toyota,Prius,7,Puerta,124.54,136.99
67a1002c8d8acdc8201d7d0f,Toyota,Prius,7,Faro,128.33,134.75
67a1002c8d8acdc8201d7d10,Toyota,Prius,7,Parabrisas,132,151.8
67a1002c8d8acdc8201d7d11,Toyota,Prius,7,Luna,105.66,116.23
67a1002c8d8acdc8201d7d12,Toyota,Prius,7,Ventana,74.98,78.73
67a1002c8d8acdc8201d7d13,Toyota,Prius,7,Techo,107.78,123.95
67a1002c8d8acdc8201d7d14,Toyota,Prius,7,Rueda,74.63,74.63
67a1002c8d8acdc8201d7d15,Toyota,Prius,7,Parachoques,174.75,192.23
67a1002c8d8acdc8201d7d16,Toyota,Prius,7,Guardabarros,164.04,172.24
67a1002c8d8acdc8201d7d17,Toyota,Prius,7,Capo,117.24,128.96
67a1002c8d8acdc8201d7d18,Toyota,Prius,7,Maletero,108.76,119.64
67a1002c8d8acdc8201d7d19,Toyota,Prius,7,Motor,327,425.1
67a1002c8d8acdc8201d7d1a,Porsche,911,9,Puerta,180.8,198.88
67a1002c8d8acdc8201d7d1b,Porsche,911,9,Faro,75.79,79.58
67a1002c8d8acdc8201d7d1c,Porsche,911,9,Parabrisas,229.2,263.58
67a1002c8d8acdc8201d7d1d,Porsche,911,9,Luna,138.81,152.69
67a1002c8d8acdc8201d7d1e,Porsche,911,9,Ventana,112.78,118.42
67a1002c8d8acdc8201d7d1f,Porsche,911,9,Techo,189.25,217.64
67a1002c8d8acdc8201d7d20,Porsche,911,9,Rueda,69.74,69.74
67a1002c8d8acdc8201d7d21,Porsche,911,9,Parachoques,139.24,153.16
67a1002c8d8acdc8201d7d22,Porsche,911,9,Guardabarros,120.14,126.15
67a1002c8d8acdc8201d7d23,Porsche,911,9,Capo,187.4,206.14
67a1002c8d8acdc8201d7d24,Porsche,911,9,Maletero,106.43,117.07
67a1002c8d8acdc8201d7d25,Porsche,911,9,Motor,497.07,646.19
67a1002c8d8acdc8201d7d26,Toyota,Camry,20,Puerta,105.97,116.57
67a1002c8d8acdc8201d7d27,Toyota,Camry,20,Faro,49.92,52.42
67a1002d8d8acdc8201d7d28,Toyota,Camry,20,Parabrisas,121.09,139.25
67a1002d8d8acdc8201d7d29,Toyota,Camry,20,Luna,102.73,113
67a1002d8d8acdc8201d7d2a,Toyota,Camry,20,Ventana,42.77,44.91
67a1002d8d8acdc8201d7d2b,Toyota,Camry,20,Techo,134.82,155.04
67a1002d8d8acdc8201d7d2c,Toyota,Camry,20,Rueda,58.46,58.46
67a1002d8d8acdc8201d7d2d,Toyota,Camry,20,Parachoques,70.81,77.89
67a1002d8d8acdc8201d7d2e,Toyota,Camry,20,Guardabarros,59.21,62.17
67a1002d8d8acdc8201d7d2f,Toyota,Camry,20,Capo,92.08,101.29
67a1002d8d8acdc8201d7d30,Toyota,Camry,20,Maletero,99.42,109.36
67a1002d8d8acdc8201d7d31,Toyota,Camry,20,Motor,294.74,383.16
67a1002d8d8acdc8201d7d32,Jeep,Grand Cherokee,9,Puerta,141.19,155.31
67a1002d8d8acdc8201d7d33,Jeep,Grand Cherokee,9,Faro,122.45,128.57
67a1002d8d8acdc8201d7d34,Jeep,Grand Cherokee,9,Parabrisas,195.58,224.92
67a1002d8d8acdc8201d7d35,Jeep,Grand Cherokee,9,Luna,169.08,185.99
67a1002d8d8acdc8201d7d36,Jeep,Grand Cherokee,9,Ventana,64.5,67.73
67a1002d8d8acdc8201d7d37,Jeep,Grand Cherokee,9,Techo,197.75,227.41
67a1002d8d8acdc8201d7d38,Jeep,Grand Cherokee,9,Rueda,76.54,76.54
67a1002d8d8acdc8201d7d39,Jeep,Grand Cherokee,9,Parachoques,93.63,102.99
67a1002d8d8acdc8201d7d3a,Jeep,Grand Cherokee,9,Guardabarros,107.12,112.48
67a1002d8d8acdc8201d7d3b,Jeep,Grand Cherokee,9,Capo,152.9,168.19
67a1002d8d8acdc8201d7d3c,Jeep,Grand Cherokee,9,Maletero,138.41,152.25
67a1002d8d8acdc8201d7d3d,Jeep,Grand Cherokee,9,Motor,490.41,637.53
67a1002d8d8acdc8201d7d3e,Volkswagen,Golf,1,Puerta,230.15,253.17
67a1002d8d8acdc8201d7d3f,Volkswagen,Golf,1,Faro,87.68,92.06
67a1002d8d8acdc8201d7d40,Volkswagen,Golf,1,Parabrisas,223.04,256.5
67a1002d8d8acdc8201d7d41,Volkswagen,Golf,1,Luna,229.28,252.21
67a1002d8d8acdc8201d7d42,Volkswagen,Golf,1,Ventana,106,111.3
67a1002e8d8acdc8201d7d43,Volkswagen,Golf,1,Techo,220.85,253.98
67a1002e8d8acdc8201d7d44,Volkswagen,Golf,1,Rueda,124.65,124.65
67a1002e8d8acdc8201d7d45,Volkswagen,Golf,1,Parachoques,156.68,172.35
67a1002e8d8acdc8201d7d46,Volkswagen,Golf,1,Guardabarros,148.12,155.53
67a1002e8d8acdc8201d7d47,Volkswagen,Golf,1,Capo,235.5,259.05
67a1002e8d8acdc8201d7d48,Volkswagen,Golf,1,Maletero,126.82,139.5
67a1002e8d8acdc8201d7d49,Volkswagen,Golf,1,Motor,456.27,593.15
67a1002e8d8acdc8201d7d4a,Nissan,Juke,5,Puerta,153.18,168.5
67a1002e8d8acdc8201d7d4b,Nissan,Juke,5,Faro,82.89,87.03
67a1002e8d8acdc8201d7d4c,Nissan,Juke,5,Parabrisas,146.24,168.18
67a1002e8d8acdc8201d7d4d,Nissan,Juke,5,Luna,203.76,224.14
67a1002e8d8acdc8201d7d4e,Nissan,Juke,5,Ventana,76.9,80.75
67a1002e8d8acdc8201d7d4f,Nissan,Juke,5,Techo,162.62,187.01
67a1002e8d8acdc8201d7d50,Nissan,Juke,5,Rueda,129.09,129.09
67a1002e8d8acdc8201d7d51,Nissan,Juke,5,Parachoques,161.57,177.73
67a1002e8d8acdc8201d7d52,Nissan,Juke,5,Guardabarros,168.52,176.95
67a1002e8d8acdc8201d7d53,Nissan,Juke,5,Capo,145.65,160.22
67a1002e8d8acdc8201d7d54,Nissan,Juke,5,Maletero,93.08,102.39
67a1002e8d8acdc8201d7d55,Nissan,Juke,5,Motor,556.01,722.81
67a1002e8d8acdc8201d7d56,Bentley,Mulsanne,14,Puerta,72.67,79.94
67a1002e8d8acdc8201d7d57,Bentley,Mulsanne,14,Faro,94.67,99.4
67a1002e8d8acdc8201d7d58,Bentley,Mulsanne,14,Parabrisas,143.77,165.34
67a1002e8d8acdc8201d7d59,Bentley,Mulsanne,14,Luna,145.06,159.57
67a1002e8d8acdc8201d7d5a,Bentley,Mulsanne,14,Ventana,68.62,72.05
67a1002e8d8acdc8201d7d5b,Bentley,Mulsanne,14,Techo,143.22,164.7
67a1002e8d8acdc8201d7d5c,Bentley,Mulsanne,14,Rueda,82.3,82.3
67a1002e8d8acdc8201d7d5d,Bentley,Mulsanne,14,Parachoques,71.05,78.16
67a1002f8d8acdc8201d7d5e,Bentley,Mulsanne,14,Guardabarros,81.94,86.04
67a1002f8d8acdc8201d7d5f,Bentley,Mulsanne,14,Capo,88.33,97.16
67a1002f8d8acdc8201d7d60,Bentley,Mulsanne,14,Maletero,135.49,149.04
67a1002f8d8acdc8201d7d61,Bentley,Mulsanne,14,Motor,196.07,254.89
67a1002f8d8acdc8201d7d62,Rolls-Royce,Ghost,16,Puerta,114.83,126.31
67a1002f8d8acdc8201d7d63,Rolls-Royce,Ghost,16,Faro,67.66,71.04
67a1002f8d8acdc8201d7d64,Rolls-Royce,Ghost,16,Parabrisas,128.76,148.07
67a1002f8d8acdc8201d7d65,Rolls-Royce,Ghost,16,Luna,106.01,116.61
67a1002f8d8acdc8201d7d66,Rolls-Royce,Ghost,16,Ventana,65.83,69.12
67a1002f8d8acdc8201d7d67,Rolls-Royce,Ghost,16,Techo,158,181.7
67a1002f8d8acdc8201d7d68,Rolls-Royce,Ghost,16,Rueda,53.96,53.96
67a1002f8d8acdc8201d7d69,Rolls-Royce,Ghost,16,Parachoques,92.94,102.23
67a1002f8d8acdc8201d7d6a,Rolls-Royce,Ghost,16,Guardabarros,87.58,91.96
67a1002f8d8acdc8201d7d6b,Rolls-Royce,Ghost,16,Capo,78.76,86.64
67a1002f8d8acdc8201d7d6c,Rolls-Royce,Ghost,16,Maletero,140.9,154.99
67a1002f8d8acdc8201d7d6d,Rolls-Royce,Ghost,16,Motor,209.26,272.04
67a1002f8d8acdc8201d7d6e,Kia,Sorento,17,Puerta,133.74,147.11
67a1002f8d8acdc8201d7d6f,Kia,Sorento,17,Faro,59.4,62.37
67a1002f8d8acdc8201d7d70,Kia,Sorento,17,Parabrisas,129.45,148.87
67a1002f8d8acdc8201d7d71,Kia,Sorento,17,Luna,75.16,82.68
67a1002f8d8acdc8201d7d72,Kia,Sorento,17,Ventana,47.81,50.2
67a1002f8d8acdc8201d7d73,Kia,Sorento,17,Techo,154.35,177.5
67a1002f8d8acdc8201d7d74,Kia,Sorento,17,Rueda,55.45,55.45
67a1002f8d8acdc8201d7d75,Kia,Sorento,17,Parachoques,60.98,67.08
67a1002f8d8acdc8201d7d76,Kia,Sorento,17,Guardabarros,101.2,106.26
67a1002f8d8acdc8201d7d77,Kia,Sorento,17,Capo,86.25,94.88
67a100308d8acdc8201d7d78,Kia,Sorento,17,Maletero,57.73,63.5
67a100308d8acdc8201d7d79,Kia,Sorento,17,Motor,318.92,414.6
67a100308d8acdc8201d7d7a,Opel,Insignia,18,Puerta,67.81,74.59
67a100308d8acdc8201d7d7b,Opel,Insignia,18,Faro,71.05,74.6
67a100308d8acdc8201d7d7c,Opel,Insignia,18,Parabrisas,105.57,121.41
67a100308d8acdc8201d7d7d,Opel,Insignia,18,Luna,121.08,133.19
67a100308d8acdc8201d7d7e,Opel,Insignia,18,Ventana,66.21,69.52
67a100308d8acdc8201d7d7f,Opel,Insignia,18,Techo,143.64,165.19
67a100308d8acdc8201d7d80,Opel,Insignia,18,Rueda,57.13,57.13
67a100308d8acdc8201d7d81,Opel,Insignia,18,Parachoques,75.05,82.56
67a100308d8acdc8201d7d82,Opel,Insignia,18,Guardabarros,99.81,104.8
67a100308d8acdc8201d7d83,Opel,Insignia,18,Capo,117.46,129.21
67a100308d8acdc8201d7d84,Opel,Insignia,18,Maletero,114.7,126.17
67a100308d8acdc8201d7d85,Opel,Insignia,18,Motor,195.16,253.71
67a100308d8acdc8201d7d86,BMW,Serie 3,5,Puerta,159.35,175.28
67a100308d8acdc8201d7d87,BMW,Serie 3,5,Faro,76.84,80.68
67a100308d8acdc8201d7d88,BMW,Serie 3,5,Parabrisas,216.88,249.41
67a100308d8acdc8201d7d89,BMW,Serie 3,5,Luna,185.64,204.2
67a100308d8acdc8201d7d8a,BMW,Serie 3,5,Ventana,133.58,140.26
67a100308d8acdc8201d7d8b,BMW,Serie 3,5,Techo,134.88,155.11
67a100308d8acdc8201d7d8c,BMW,Serie 3,5,Rueda,98.16,98.16
67a100308d8acdc8201d7d8d,BMW,Serie 3,5,Parachoques,172.37,189.61
67a100308d8acdc8201d7d8e,BMW,Serie 3,5,Guardabarros,159.43,167.4
67a100308d8acdc8201d7d8f,BMW,Serie 3,5,Capo,193.38,212.72
